Text,Label,Tagger,Case
"בהתחשב במכלול הנסיבות, אני מקבלת את עמדת הצדדים, לפיה ייגזר דינו של הנאשם בתחתית מתחם העונש ההולם;",PUNISHMENT,Michael,train
"בהתחשב במכלול השיקולים כמפורט לעיל, לאור מהות העבירות ונסיבותיהן ובהתחשב בפסיקת בית המשפט העליון לעניין הצורך להחמיר בענישה בעבירות של סחר בנשק, אני קובעת את מתחם הענישה במקרה זה בין 45 ל- 70 חודשי מאסר בפועל, לצד מאסר על תנאי;",PUNISHMENT,Michael,train
"הסדר הטיעון לא כלל הסכמה לעניין העונש, אך במועד הטיעונים לעונש, הודיעו הצדדים כי מוסכם עליהם שעונשו של הנאשם ייגזר בתחתית מתחם העונש ההולם, שייקבע על ידי בית המשפט;",PUNISHMENT,Michael,train
"לגבי העונש בתוך המתחם, טען ב""כ הנאשם כי אין מחלוקת על כך שיש למקם את הנאשם בתחתית המתחם;",PUNISHMENT,Michael,train
"לטענת ב""כ המאשימה, מתחם העונש ההולם לשני האישומים נע בין ארבע לשמונה שנות מאסר בפועל, בנוסף למאסר על תנאי וקנס;",PUNISHMENT,Michael,train
"לטענת ב""כ הנאשם, בהתאם לפסיקה הנוהגת, יש להעמיד את מתחם העונש ההולם על מאסר בפועל  לתקופה שבין שנתיים לארבע/חמש שנים או לכל היותר בין 30 ל- 70 חודשי מאסר בפועל;",PUNISHMENT,Michael,train
"לפיכך ביקשה למקם את הנאשם בתחתית המתחם, ולגזור עליו מאסר בפועל למשך ארבע שנים, מאסר על תנאי וקנס;",PUNISHMENT,Michael,train
"מאסר בפועל למשך 45 חודשים, החל מיום מעצרו 19;3;2019;",PUNISHMENT,Michael,train
"מאסר על תנאי של 8 חודשים, אותו לא ירצה הנאשם אלא אם יעבור, תוך שלוש שנים מיום שחרורו מהמאסר, כל עבירת נשק מסוג פשע;",PUNISHMENT,Michael,train
"ב""כ המאשימה בטיעוניה בכתב (ט/1) ובפניי, ביקשה כי בעניינו של הנאשם ייקבע מתחם ענישה שנע בין 36 ל- 60 חודשי מאסר בפועל ועונשו של הנאשם יוטל, נוכח גילו הצעיר, הודאתו והחיסכון בזמן שיפוטי, במקום תחתון במתחם לצד מאסר על תנאי מרתיע;",PUNISHMENT,Michael,train
"בהתחשב בערכים החברתיים שנפגעו מביצוע העבירות, במידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירות אני קובע כי העונש ההולם במקרה זה הוא מאסר במתחם שבין 15 לבין 36 חודשי מאסר בפועל;",PUNISHMENT,Michael,train
"אני מטילה על הנאשם  12 חודשי מאסר, אולם הנאשם לא ישא בעונש זה אלא אם בתוך שלוש שנים מיום שחרורו ממאסרו יעבור עבירות על סעיפים 144(א) רישא וסיפא או נסיון לעבור עבירות כאמור;",PUNISHMENT,Michael,train
אני מטילה על הנאשם  9 חודשי מאסר בניכוי ימי מעצרו;,PUNISHMENT,Michael,train
"אני מטילה על הנאשם מאסר למשך 4 חודשים אולם הנאשם לא ישא בעונש זה אלא אם בתוך שלוש שנים מהיום יעבור עבירה על פקודת הסמים המסוכנים, עבירה מסוג עוון או נסיון לעבור עבירות כאמור;",PUNISHMENT,Michael,train
"לאור הוראות החוק, ההלכה הפסוקה והפסיקה, עיקרון ההלימה, והערכים המוגנים, אני קובעת כי מתחם העונש לעבירות של החזקת נשק, החזקת אביזר נשק ותחמושת שלא כדין, בנסיבות המקרה הנדון, נע בין עונש מאסר למשך 9-10 חודשים ועד ל- 24 חודשי מאסר;",PUNISHMENT,Michael,train
"א;  36 חודשי מאסר בפועל, בניכוי תקופת מעצרו בתיק זה החל מיום 25/11/19;",PUNISHMENT,Hofit,train
"ב""כ המאשימה עתרה להשית על הנאשם עונש מאסר בפועל, ברף הגבוה של מתחם העונש ההולם, הנע לשיטתה בטווח שבין 5 ל- 7 שנות מאסר, וזאת לצד עונש מאסר על תנאי ארוך ומשמעותי וקנס כספי;",PUNISHMENT,Hofit,train
"באת כוח הנאשם עתרה שלא למצות את הדין עם הנאשם, ולהשית עליו עונש מאסר בפועל המצוי ברף התחתון של מתחם הענישה, הנע לשיטתה במקרה הנדון בטווח שבין 12 ל- 24 חודשי מאסר בפועל;",PUNISHMENT,Hofit,train
"בהתחשב בטיעוני הצדדים, ומשנלקחו בחשבון הנסיבות של ביצוע העבירות, חומרתן, הסיכון הגלום בהן, התכנון, השותפות, וסוג הנשק שבו ביקש הנאשם לסחור, ובהתחשב בכך שמדובר בנשק מסוג M-16  שהובא מהאזור (מטול כרם) אגב ביצוע עבירה של כניסה שלא כדין, מחד גיסא, ומאידך גיסא בכך שבסופו של דבר לא הושלמה העבירה של הסחר בנשק, משנתפס הנשק על ידי כוחות המשטרה ולא הגיע לידיים עברייניות, וכן בערכים החברתיים שנפגעו, ובמדיניות הענישה הנוהגת, אני רואה להעמיד את מתחם העונש ההולם בטווח שבין 30- 54 חודשי מאסר בפועל;",PUNISHMENT,Hofit,train
"בהתחשב בטיעוני הצדדים, ומשנלקחו בחשבון הנסיבות של ביצוע העבירות, חומרתן, הסיכון הגלום בהן, התכנון, השותפות, וסוג הנשק שבו ביקש הנאשם לסחור, ובהתחשב בכך שמדובר בנשק מסוג M-16  שהובא מהאזור (מטול כרם) אגב ביצוע עבירה של כניסה שלא כדין, מחד גיסא, ומאידך גיסא בכך שבסופו של דבר לא הושלמה העבירה של הסחר בנשק, משנתפס הנשק על ידי כוחות המשטרה ולא הגיע לידיים עברייניות, וכן בערכים החברתיים שנפגעו, ובמדיניות הענישה הנוהגת, אני רואה להעמיד את מתחם העונש ההולם בטווח שבין 30- 54 חודשי מאסר בפועל;",PUNISHMENT,Hofit,train
"בהתחשב בטיעוני הצדדים, ומשנלקחו בחשבון הנסיבות של ביצוע העבירות, חומרתן, הסיכון הגלום בהן, התכנון, השותפות, וסוג הנשק שבו ביקש הנאשם לסחור, ובהתחשב בכך שמדובר בנשק מסוג M-16  שהובא מהאזור (מטול כרם) אגב ביצוע עבירה של כניסה שלא כדין, מחד גיסא, ומאידך גיסא בכך שבסופו של דבר לא הושלמה העבירה של הסחר בנשק, משנתפס הנשק על ידי כוחות המשטרה ולא הגיע לידיים עברייניות, וכן בערכים החברתיים שנפגעו, ובמדיניות הענישה הנוהגת, אני רואה להעמיד את מתחם העונש ההולם בטווח שבין 30- 54 חודשי מאסר בפועל;",PUNISHMENT,Hofit,train
"ג;  6 חודשי מאסר על תנאי, שהנאשם לא יישא בהם זולת אם יעבור בתוך 3 שנים מיום שחרורו עבירה על חוק כניסה לישראל שלא כדין;",PUNISHMENT,Hofit,train
"לפיכך, עתרה ב""כ המאשימה להשית על הנאשם עונש מאסר ממושך ברף הגבוה של המתחם המבוקש על ידה בטווח שבין 5 ל- 7 שנות מאסר, וכן ענישה נלווית, כמפורט לעיל;",PUNISHMENT,Hofit,train
"לשיטתה, במקרה הנדון יש להעמיד את מתחם העונש ההולם על טווח שבין 12 ל- 24 חודשי מאסר בהתחשב בכך שעסקינן במעשה יחיד וחד פעמי של הובלת נשק, ניסיון סחר ושהייה בלתי חוקית, וכן בכך שאין מדובר כאמור בנאשם המהווה גורם עוין;",PUNISHMENT,Hofit,train
"עונש המאסר המרבי הקבוע בצידה של עבירת לפי סעיף 144(א) רישא וסיפא לחוק העונשין – החזקת נשק ללא רשות על פי דין - הוא 7 שנות מאסר; העונש בצידה של עבירה לפי סעיף 144(ב) רישא וסיפא לחוק – נשיאה או הובלה של נשק ללא רשות על פי דין -הוא 10 שנות מאסר; העונש בצד עבירה לפי סעיף 144(ב2) רישא וסיפא לחוק ביחד עם סעיף 25  – ניסיון לסחר בנשק לרבות מסירתו שלא כדין - הוא 15 שנות מאסר,  והעונש בצד עבירה של כניסה לישראל שלא כדין, לפי סעיף 12 (1) לחוק הכניסה לישראל - הוא שנה אחת;",PUNISHMENT,Hofit,train
"עונש המאסר המרבי הקבוע בצידה של עבירת לפי סעיף 144(א) רישא וסיפא לחוק העונשין – החזקת נשק ללא רשות על פי דין - הוא 7 שנות מאסר; העונש בצידה של עבירה לפי סעיף 144(ב) רישא וסיפא לחוק – נשיאה או הובלה של נשק ללא רשות על פי דין -הוא 10 שנות מאסר; העונש בצד עבירה לפי סעיף 144(ב2) רישא וסיפא לחוק ביחד עם סעיף 25  – ניסיון לסחר בנשק לרבות מסירתו שלא כדין - הוא 15 שנות מאסר,  והעונש בצד עבירה של כניסה לישראל שלא כדין, לפי סעיף 12 (1) לחוק הכניסה לישראל - הוא שנה אחת;",PUNISHMENT,Hofit,train
"עונש המאסר המרבי הקבוע בצידה של עבירת לפי סעיף 144(א) רישא וסיפא לחוק העונשין – החזקת נשק ללא רשות על פי דין - הוא 7 שנות מאסר; העונש בצידה של עבירה לפי סעיף 144(ב) רישא וסיפא לחוק – נשיאה או הובלה של נשק ללא רשות על פי דין -הוא 10 שנות מאסר; העונש בצד עבירה לפי סעיף 144(ב2) רישא וסיפא לחוק ביחד עם סעיף 25  – ניסיון לסחר בנשק לרבות מסירתו שלא כדין - הוא 15 שנות מאסר,  והעונש בצד עבירה של כניסה לישראל שלא כדין, לפי סעיף 12 (1) לחוק הכניסה לישראל - הוא שנה אחת;",PUNISHMENT,Hofit,train
"בסיכום, טען הסניגור שיש לקבוע מתחם ענישה כולל שבין 20 עד 40 חודשי מאסר בפועל או במידה ויקבעו שני מתחמים האחד בין 16 עד36 חודשי מאסר והשני 5 – 18 חודשי מאסר בפועל;",PUNISHMENT,Hofit,train
"המדינה הוסיפה שהעונשים המירביים עומדים על 10 שנים בגין החזקת נשק ותחמושת, 13 שנים בגין הובלת נשק ותחמושת ו- 15 שנים בגין סחר בנשק;",PUNISHMENT,Hofit,train
לאור כך ביקשה המדינה שיוטל קנס כספי לצד כל עונש אחר כאשר התבקש מתחם ענישה שבין 3 עד 5 שנות מאסר בפועל עבור כל אחד מן האישומים;,PUNISHMENT,Hofit,train
מתחם הענישה ההולם נמצא בין 2 עד 5 שנות מאסר בגין כל אחד מן האישומים;,PUNISHMENT,Hofit,train
"קנס בסך 18,000 ₪ לתשלום עד ליום 31;12;16;",PUNISHMENT,Hofit,train
"בגין כל העבירות בהן הורשע רשדי, הוטל עליו עונש של 50 חודשי מאסר בפועל, 10 חודשי מאסר על תנאי, וקנס בסך 7,500 ₪;",PUNISHMENT,Hofit,train
"בהתחשב במכלול השיקולים כמפורט לעיל, אני קובעת את מתחם הענישה במקרה זה בין 12 ל- 48 חודשי מאסר;",PUNISHMENT,Hofit,train
"בהתחשב במכלול השיקולים כמפורט לעיל, לאור מהות העבירות ונסיבותיהן ובהתחשב בפסיקת בית המשפט העליון לעניין הצורך להחמיר בענישה בעבירות של סחר בנשק, אני קובעת את מתחם הענישה במקרה זה בין 24 לבין 48 חודשי מאסר לכל עבירה של סחר, ובין 12 לבין 24 חודשי מאסר בפועל לעבירת הסיוע לסחר בנשק;",PUNISHMENT,Hofit,train
"ביחס לעבירה של קשירת קשר, סבור שהמתחם ההולם הוא עבודות שירות עד מאסר קצר בפועל;",PUNISHMENT,Hofit,train
בית המשפט גזר עליו מאסר למשך 20 חודשים ומאסר על תנאי;,PUNISHMENT,Hofit,train
