Text,Label,Case
"בשעת לילה מאוחרת, נשא הנאשם כלי נשק מסוג תת מקלע מאולתר עם מחסניות וכדורים התואמים לנשק בתוך מתחם מגורים מאוכלס, טען מחסניות בכדורים והכניס לנשק מחסנית, ובמספר הזדמנויות ירה 4 יריות וניסה לירות פעמים נוספות בתוך המתחם,  לאחר הירי החביא הנאשם את הנשק והתחמושת, כאשר הנשק טעון בכדור בבית הבליעה;",CIR_HELD_WAY_WEP,train
"לאחר הירי שביצע, אסף את התרמילים והניח בתוך שקית את הנשק שהיה טעון בכדור בבית הבליעה ובמחסנית ריקה, והניח שתי מחסניות נוספות, אחת טעונה בכדור, והשנייה ריקה, בין שיחים בחצר האחורית במתחם;",CIR_HELD_WAY_WEP,train
"לעניין הנסיבות הקשורות לביצוע העבירה, טענה כי עובדות כתב האישום מעידות על חומרת המעשים, הנאשם נשא את הנשק וביצע ירי במקום מגורים מאוכלס, ואין להכביר מילים על הנזק שמעשיו יכלו לגרום;",CIR_HELD_WAY_WEP,train
"באופן שביום 25;09;16 בשעה 11:00 או בסמוך לכך, החזיק הנאשם בביתו אקדח מסוג Tactical-hulk, מודל PT12-pro , 7;65 מ""מ, ובתוכו מחסנית ריקה, מוסלק במגף בתוך מזוודה;",CIR_HELD_WAY_WEP,train
"באשר לעונשו של הנאשם בתוך המתחם, טען כי הנשק הוסלק, הנאשם החזיק בנפרד את הנשק והתחמושת, כמות של למעלה משלושים כדורים;",CIR_HELD_WAY_WEP,train
הנאשם החזיק בביתו בתוך מגף שהיה מוסלק בתוך מזוודה אקדח ומחסנית ריקה ובנוסף במגף נוסף החזיק מחסנית ריקה נוספת;,CIR_HELD_WAY_WEP,train
"התכנון שקדם לביצוע העבירות- הדעת נותנת כי הנאשם תכנן את ביצוע עבירת החזקת הנשק, התחמושת והאביזרים בשל האופן בו הוסלקו הפריטים, גם אם הנאשם קיבל את הנשק והתחמושת מחבר משפחה;",CIR_HELD_WAY_WEP,train
ובו מחסנית ותחמושת מוסלקים בבור בנחפר באדמה ומעליו הונח ארגז;,CIR_HELD_WAY_WEP,train
כמו כן החזיק בביתו 31 כדורים תואמים לאקדח מוסלקים בסיר בישול במטבח;,CIR_HELD_WAY_WEP,train
כמו כן החזיק במחסנית תואמת ריקה מוסלקת אף היא בתוך מגף;,CIR_HELD_WAY_WEP,train
"עוד החזיק כוורת ובתוכה 31 כדורים 7;65 מ""מ תואמים מוסלקים בסיר בישול במטבח וכן סם מסוכן מסוג חשיש לצריכה עצמית;",CIR_HELD_WAY_WEP,train
"עם זאת, גם מהתסקיר עולה שהנאשם צמצם את אחריותו ביחס לביצוע העבירות, שלל מעורבות שולית או עיסוק בנשק או בסמים, וחרף האמור לא היה  בידי הנאשם ליתן הסבר לעניין הכדורים שהיו מוסלקים בנפרד מהאקדח והמחסנית, במטבח, בתוך סיר בישול;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"אשר למתחם העונש ההולם, הסכימה ב""כ המאשימה להתייחס לכל העבירות כאל ""אירוע אחד"", משמדובר ברצף של מעשים שבוצעו בטווח זמן קצר, ולקבוע מתחם עונש אחד כולל;",CIR_HELD_WAY_WEP,train
"בכניסה לג'סר א-זרקא נעצר הרכב על ידי אנשי משטרה, ובחיפוש שנערך ברכב נתפס הנשק, והנאשם, אנס ועבדאללה נעצרו;",CIR_HELD_WAY_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_HELD_WAY_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_HELD_WAY_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_HELD_WAY_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_HELD_WAY_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_HELD_WAY_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_HELD_WAY_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_HELD_WAY_WEP,train
"בנסיבות העניין, על אף שעסקינן בשלוש עבירות שביצע הנאשם, ומשמדובר ברצף של מעשים שבוצעו בטווח זמנים קצר, מקובלת עלי עמדת הצדדים כי יש לראות במעשיו של הנאשם כ""אירוע אחד"", ובהתאם לקבוע מתחם ענישה אחד למכלול המעשים;",CIR_HELD_WAY_WEP,train
"בתאריך הנ""ל, סמוך לשעה 11:30, הגיעו הנאשם ואנס לכניסה לג'סר א-זרקא, ברכב, כשהם נושאים ומחזיקים בצוותא חדא בנשק, שלא כדין, לצורך מימוש הקשר בין הנאשם לסעדו;",CIR_HELD_WAY_WEP,train
"הנשק היה מפורק לחלקים שהיו ארוזים בניילון, ונמצא בתיק שחור (להלן: התיק);",CIR_HELD_WAY_WEP,train
"הנשק היה מפורק לחלקים שהיו ארוזים בניילון, ונמצא בתיק שחור (להלן: התיק);",CIR_HELD_WAY_WEP,train
"לצורך הוצאתה אל הפועל של התכנית העבריינית נכנס הנאשם לישראל שלא כדין ביחד עם קרוב משפחתו אנס, כשהם מחזיקים, נושאים ומובילים חפץ דמוי רובה סער 16- M, המפורק וארוז בניילון, וכן מחסנית לנשק, השניים נסעו עם אדם שלישי לג'סר א-זרקא להשלים את העסקה, ושם נעצרו והנשק נתפס;",CIR_HELD_WAY_WEP,train
"לצורך הוצאתה אל הפועל של התכנית העבריינית נכנס הנאשם לישראל שלא כדין ביחד עם קרוב משפחתו אנס, כשהם מחזיקים, נושאים ומובילים חפץ דמוי רובה סער 16- M, המפורק וארוז בניילון, וכן מחסנית לנשק, השניים נסעו עם אדם שלישי לג'סר א-זרקא להשלים את העסקה, ושם נעצרו והנשק נתפס;",CIR_HELD_WAY_WEP,train
"לצורך הוצאתה אל הפועל של התכנית העבריינית נכנס הנאשם לישראל שלא כדין ביחד עם קרוב משפחתו אנס, כשהם מחזיקים, נושאים ומובילים חפץ דמוי רובה סער 16- M, המפורק וארוז בניילון, וכן מחסנית לנשק, השניים נסעו עם אדם שלישי לג'סר א-זרקא להשלים את העסקה, ושם נעצרו והנשק נתפס;",CIR_HELD_WAY_WEP,train
"לצורך הוצאתה אל הפועל של התכנית העבריינית נכנס הנאשם לישראל שלא כדין ביחד עם קרוב משפחתו אנס, כשהם מחזיקים, נושאים ומובילים חפץ דמוי רובה סער 16- M, המפורק וארוז בניילון, וכן מחסנית לנשק, השניים נסעו עם אדם שלישי לג'סר א-זרקא להשלים את העסקה, ושם נעצרו והנשק נתפס;",CIR_HELD_WAY_WEP,train
"לצורך הוצאתה אל הפועל של התכנית העבריינית נכנס הנאשם לישראל שלא כדין ביחד עם קרוב משפחתו אנס, כשהם מחזיקים, נושאים ומובילים חפץ דמוי רובה סער 16- M, המפורק וארוז בניילון, וכן מחסנית לנשק, השניים נסעו עם אדם שלישי לג'סר א-זרקא להשלים את העסקה, ושם נעצרו והנשק נתפס;",CIR_HELD_WAY_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_HELD_WAY_WEP,train
"בשאלה אם מדובר באירוע אחד או שניים, הנני מקבל את עמדת המדינה כי מדובר בשני אירועים נפרדים כיוון שהאירועים בוצעו במועדים שונים, תואמו בנפרד, בוצעו במקומות שונים ומדובר בעסקאות עצמאיות ללא רצף ונמכרו סוגי נשק שונים;",CIR_HELD_WAY_WEP,train
